timestamp,visitorid,event,itemid,transactionid
1767470340000,771,view,1084,
1767470400000,174,view,1257,
1767470640000,174,view,1177,
1767471180000,727,view,1346,
1767471480000,645,view,1115,
1767471540000,727,view,1326,
1767471660000,645,view,1108,
1767471780000,727,view,1104,
1767472080000,645,addtocart,1108,
1767472380000,645,view,1178,
1767472380000,645,transaction,1108,100374.0
1767472500000,989,view,1220,
1767472560000,989,view,1065,
1767472620000,645,view,1245,
1767472620000,989,view,1110,
1767472920000,456,view,1065,
1767473040000,989,addtocart,1110,
1767473040000,645,view,1308,
1767473160000,989,transaction,1110,100565.0
1767473160000,989,view,1130,
1767473340000,1105,view,1228,
1767473460000,145,view,1051,
1767473520000,596,view,1194,
1767473520000,309,view,1279,
1767473580000,309,view,1198,
1767473580000,862,view,1045,
1767473760000,309,view,1028,
1767473820000,145,addtocart,1051,
1767473880000,1053,view,1317,
1767473940000,309,view,1108,
1767474000000,145,view,1121,
1767474240000,391,view,1178,
1767474300000,142,view,1199,
1767475320000,897,view,1221,
1767475320000,349,view,1102,
1767475440000,103,view,1143,
1767475920000,444,view,1342,
1767476280000,105,view,1280,
1767476880000,351,view,1135,
1767476880000,584,view,1229,
1767477480000,570,view,1161,
1767477540000,884,view,1138,
1767477780000,420,view,1109,
1767477840000,562,view,1086,
1767478140000,144,view,1316,
1767479220000,541,view,1176,
1767479640000,486,view,1243,
1767479820000,486,view,1144,
1767480660000,849,view,1185,
1767480840000,419,view,1203,
1767481020000,1109,view,1346,
1767482220000,528,view,1025,
1767482820000,761,view,1187,
1767482940000,1114,view,1302,
1767484200000,509,view,1110,
1767484380000,784,view,1047,
1767484680000,71,view,1228,
1767484920000,836,view,1187,
1767485340000,301,view,1192,
1767485340000,541,view,1021,
1767485580000,909,view,1238,
1767486300000,56,view,1338,
1767487020000,584,view,1023,
1767487140000,979,view,1046,
1767487440000,199,view,1066,
1767487560000,54,view,1048,
1767487680000,662,view,1281,
1767487860000,662,addtocart,1281,
1767488160000,662,view,1231,
1767488160000,56,view,1245,
1767488340000,662,view,1314,
1767488460000,56,view,1159,
1767488520000,662,view,1051,
1767488820000,56,addtocart,1159,
1767489060000,56,view,1169,
1767489480000,56,addtocart,1169,
1767489540000,970,view,1241,
1767489540000,1093,view,1184,
1767489660000,56,transaction,1169,100039.0
1767489660000,1093,view,1342,
1767489660000,56,view,1149,
1767489720000,1093,addtocart,1342,
1767489840000,494,view,1305,
1767489840000,1142,view,1215,
1767489900000,1093,view,1004,
1767490080000,368,view,1203,
1767490080000,1196,view,1031,
1767490140000,1093,view,1164,
1767490440000,1093,addtocart,1164,
1767490620000,741,view,1168,
1767490680000,1093,view,1054,
1767490920000,1011,view,1056,
1767490920000,723,view,1068,
1767490980000,686,view,1082,
1767491280000,545,view,1058,
1767491340000,68,view,1335,
1767491520000,951,view,1133,
1767491640000,1041,view,1180,
1767493320000,610,view,1026,
1767494580000,643,view,1278,
1767494640000,469,view,1110,
1767494640000,913,view,1040,
1767495300000,532,view,1154,
1767495360000,664,view,1076,
1767495420000,146,view,1013,
1767496320000,937,view,1255,
1767496620000,537,view,1043,
1767496800000,537,view,1183,
1767497040000,719,view,1178,
1767497100000,238,view,1011,
1767497220000,537,view,1159,
1767497640000,978,view,1244,
1767497640000,537,view,1013,
1767497700000,537,addtocart,1013,
1767497760000,537,view,1049,
1767497820000,537,addtocart,1049,
1767497940000,537,transaction,1049,100316.0
1767497940000,113,view,1102,
1767498180000,776,view,1109,
1767500280000,171,view,1181,
1767500700000,171,view,1253,
1767501060000,171,view,1291,
1767501360000,171,addtocart,1291,
1767501420000,55,view,1186,
1767501480000,312,view,1286,
1767501600000,171,view,1081,
1767501600000,171,transaction,1291,100096.0
1767502260000,200,view,1023,
1767502260000,579,view,1306,
1767502380000,200,view,1143,
1767502500000,200,view,1203,
1767502920000,621,view,1073,
1767503220000,621,view,1043,
1767503640000,1154,view,1196,
1767503760000,788,view,1301,
1767503820000,434,view,1257,
1767504060000,434,addtocart,1257,
1767504240000,434,view,1197,
1767504540000,434,addtocart,1197,
1767504600000,846,view,1055,
1767504840000,434,view,1297,
1767505200000,434,view,1260,
1767507060000,1084,view,1263,
1767508140000,820,view,1149,
1767508200000,31,view,1033,
1767508320000,545,view,1070,
1767508620000,463,view,1176,
1767508620000,31,addtocart,1033,
1767508800000,751,view,1115,
1767508860000,31,view,1100,
1767508860000,31,transaction,1033,100025.0
1767508920000,633,view,1085,
1767509100000,31,view,1333,
1767509160000,633,view,1104,
1767509160000,835,view,1263,
1767509280000,31,addtocart,1333,
1767509340000,633,addtocart,1104,
1767509400000,31,view,1013,
1767509400000,744,view,1006,
1767509460000,31,addtocart,1013,
1767509520000,31,view,1290,
1767509520000,744,view,1260,
1767509520000,633,view,1345,
1767509640000,613,view,1295,
1767509640000,751,view,1315,
1767509880000,633,view,1334,
1767509940000,744,view,1326,
1767510180000,633,addtocart,1334,
1767510240000,744,view,1130,
1767510480000,633,view,1095,
1767510660000,868,view,1200,
1767511860000,603,view,1222,
1767512220000,270,view,1096,
1767512580000,420,view,1231,
1767512580000,936,view,1311,
1767512760000,936,addtocart,1311,
1767512880000,263,view,1347,
1767512880000,717,view,1140,
1767512880000,568,view,1025,
1767512880000,65,view,1069,
1767513060000,936,view,1001,
1767513060000,936,transaction,1311,100534.0
1767513120000,936,addtocart,1001,
1767513240000,584,view,1338,
1767513360000,936,transaction,1001,100535.0
1767513360000,936,view,1231,
1767513420000,424,view,1333,
1767514620000,1008,view,1010,
1767514680000,995,view,1174,
1767514740000,460,view,1214,
1767514740000,615,view,1325,
1767514800000,443,view,1014,
1767514800000,460,view,1294,
1767514920000,404,view,1144,
1767514980000,460,view,1097,
1767515160000,460,view,1344,
1767515220000,404,view,1024,
1767515220000,864,view,1336,
1767515280000,404,view,1054,
1767515520000,404,addtocart,1054,
1767515580000,460,view,1144,
1767515640000,404,view,1154,
1767515940000,404,view,1084,
1767516660000,1050,view,1080,
1767517440000,66,view,1211,
1767517980000,1025,view,1090,
1767518760000,1165,view,1322,
1767519240000,1105,view,1142,
1767519480000,750,view,1120,
1767519600000,17,view,1329,
1767519900000,460,view,1291,
1767520080000,729,view,1299,
1767520320000,360,view,1004,
1767520920000,136,view,1215,
1767521040000,315,view,1308,
1767521100000,580,view,1039,
1767522900000,743,view,1147,
1767523140000,939,view,1337,
1767523200000,939,view,1272,
1767524040000,503,view,1281,
1767524340000,503,view,1231,
1767524580000,503,addtocart,1231,
1767524700000,503,transaction,1231,100291.0
1767524700000,503,view,1001,
1767525060000,503,view,1109,
1767525360000,503,addtocart,1109,
1767525420000,503,transaction,1109,100292.0
1767525420000,503,view,1271,
1767525780000,292,view,1273,
1767525780000,503,addtocart,1271,
1767525780000,448,view,1256,
1767526080000,503,transaction,1271,100293.0
1767526140000,292,view,1252,
1767526200000,1098,view,1226,
1767526260000,1098,view,1195,
1767526620000,762,view,1258,
1767526620000,1098,addtocart,1195,
1767526800000,413,view,1239,
1767526800000,1098,transaction,1195,100619.0
1767526800000,1098,view,1155,
1767526920000,762,view,1228,
1767527220000,1098,view,1075,
1767527280000,1098,addtocart,1075,
1767527280000,1029,view,1172,
1767527400000,1098,view,1206,
1767527760000,1196,view,1318,
1767528000000,668,view,1038,
1767528240000,542,view,1231,
1767528840000,256,view,1181,
1767529020000,256,view,1011,
1767529260000,125,view,1240,
1767529380000,256,view,1041,
1767529500000,976,view,1267,
1767529680000,469,view,1261,
1767529740000,256,view,1312,
1767529860000,256,addtocart,1312,
1767530160000,256,view,1001,
1767530280000,256,addtocart,1001,
1767530400000,1152,view,1230,
1767530520000,256,transaction,1001,100147.0
1767530760000,300,view,1300,
1767530820000,272,view,1114,
1767531060000,300,view,1333,
1767531060000,470,view,1193,
1767531060000,501,view,1080,
1767531360000,300,view,1193,
1767531420000,300,view,1150,
1767531540000,300,view,1130,
1767531660000,474,view,1114,
1767531780000,467,view,1251,
1767531900000,706,view,1288,
1767532140000,467,addtocart,1251,
1767532260000,706,view,1073,
1767532380000,467,view,1061,
1767532560000,706,view,1048,
1767532740000,467,view,1271,
1767532800000,467,view,1181,
1767533100000,361,view,1302,
1767533220000,467,view,1203,
1767533220000,1045,view,1301,
1767534120000,1197,view,1038,
1767534120000,60,view,1274,
1767534780000,368,view,1011,
1767535140000,894,view,1106,
1767535860000,234,view,1182,
1767536160000,459,view,1113,
1767536760000,625,view,1168,
1767536940000,625,addtocart,1168,
1767537180000,625,view,1248,
1767537240000,547,view,1069,
1767537300000,625,view,1188,
1767537600000,625,view,1183,
1767537900000,276,view,1197,
1767537960000,625,view,1283,
1767538080000,276,view,1007,
1767538260000,276,view,1198,
1767538260000,625,addtocart,1283,
1767538440000,276,view,1038,
1767538860000,276,view,1227,
1767538980000,202,view,1291,
1767539280000,217,view,1338,
1767539340000,458,view,1174,
1767539400000,217,addtocart,1338,
1767539520000,217,transaction,1338,100126.0
1767539520000,217,view,1168,
1767539820000,470,view,1141,
1767539880000,483,view,1096,
1767539880000,73,view,1004,
1767540240000,1130,view,1142,
1767540240000,73,view,1312,
1767540660000,73,addtocart,1312,
1767540660000,150,view,1202,
1767540780000,49,view,1123,
1767541500000,744,view,1300,
1767541560000,995,view,1030,
1767541920000,744,view,1170,
1767541980000,744,view,1000,
1767542160000,104,view,1183,
1767542340000,1089,view,1306,
1767542580000,104,view,1273,
1767542640000,865,view,1087,
1767542820000,104,addtocart,1273,
1767542940000,104,transaction,1273,100063.0
1767543300000,541,view,1153,
1767543720000,541,view,1112,
1767543780000,541,view,1102,
1767543900000,541,addtocart,1102,
1767543960000,541,transaction,1102,100323.0
1767543960000,541,view,1142,
1767544020000,541,addtocart,1142,
1767544080000,541,transaction,1142,100324.0
1767544080000,541,view,1143,
1767544200000,715,view,1312,
1767544260000,715,addtocart,1312,
1767544320000,715,view,1045,
1767544380000,715,addtocart,1045,
1767544440000,225,view,1029,
1767544560000,715,view,1225,
1767544800000,715,view,1242,
1767545220000,715,addtocart,1242,
1767545400000,688,view,1247,
1767545400000,715,view,1305,
1767545520000,1030,view,1202,
1767546780000,360,view,1028,
1767546840000,98,view,1145,
1767547080000,291,view,1151,
1767547140000,1132,view,1042,
1767547260000,98,view,1261,
1767547500000,175,view,1083,
1767547500000,98,view,1185,
1767548100000,930,view,1006,
1767548400000,20,view,1067,
1767548820000,1144,view,1272,
1767548940000,941,view,1037,
1767549000000,1054,view,1290,
1767549180000,932,view,1254,
1767549240000,23,view,1152,
1767549600000,23,view,1284,
1767549840000,467,view,1036,
1767551100000,886,view,1254,
1767553140000,257,view,1285,
1767553380000,472,view,1042,
1767553440000,472,view,1303,
1767553500000,725,view,1178,
1767553680000,538,view,1230,
1767553980000,220,view,1036,
1767554160000,918,view,1173,
1767554220000,457,view,1168,
1767554400000,814,view,1215,
1767554640000,208,view,1121,
1767554700000,206,view,1232,
1767554820000,1183,view,1032,
1767554820000,814,view,1195,
1767555420000,592,view,1242,
1767555660000,765,view,1244,
1767555780000,814,view,1009,
1767555840000,765,view,1177,
1767555900000,165,view,1117,
1767555960000,1068,view,1136,
1767556620000,675,view,1051,
1767557520000,391,view,1271,
1767558240000,547,view,1080,
1767558360000,990,view,1149,
1767559800000,688,view,1194,
1767560040000,688,view,1204,
1767560400000,688,addtocart,1204,
1767560700000,688,transaction,1204,100397.0
1767560820000,687,view,1010,
1767561660000,469,view,1072,
1767561780000,469,view,1040,
1767562080000,469,addtocart,1040,
1767562320000,469,view,1332,
1767562320000,469,transaction,1040,100258.0
1767562620000,325,view,1061,
1767562740000,469,view,1170,
1767563100000,469,view,1140,
1767564600000,66,view,1176,
1767565020000,241,view,1174,
1767566220000,8,view,1106,
1767567180000,104,view,1223,
1767567420000,342,view,1015,
1767567480000,104,addtocart,1223,
1767567540000,230,view,1173,
1767567660000,104,view,1337,
1767567780000,1051,view,1109,
1767568020000,104,view,1193,
1767568440000,104,view,1173,
1767569280000,986,view,1315,
1767569400000,986,view,1215,
1767569460000,986,view,1328,
1767569520000,410,view,1222,
1767570540000,547,view,1233,
1767570600000,497,view,1028,
1767573660000,675,view,1197,
1767574200000,1130,view,1145,
1767574440000,76,view,1344,
1767575340000,941,view,1168,
1767575520000,891,view,1025,
1767575700000,891,view,1311,
1767575820000,891,addtocart,1311,
1767576060000,891,transaction,1311,100516.0
1767576060000,891,view,1255,
1767576240000,370,view,1320,
1767576360000,891,addtocart,1255,
1767576660000,891,view,1185,
1767576900000,891,view,1285,
1767577020000,1005,view,1051,
1767577080000,1005,view,1237,
1767577440000,1005,view,1041,
1767578220000,560,view,1245,
1767578580000,770,view,1165,
1767578700000,786,view,1029,
1767579180000,61,view,1268,
1767579660000,783,view,1148,
1767581820000,631,view,1169,
1767582420000,737,view,1116,
1767582900000,292,view,1288,
1767583080000,585,view,1265,
1767583140000,125,view,1023,
1767583140000,325,view,1342,
1767583200000,809,view,1263,
1767583800000,992,view,1261,
1767584880000,90,view,1347,
1767585000000,596,view,1181,
1767585720000,473,view,1025,
1767585960000,206,view,1177,
1767586080000,473,view,1065,
1767586200000,255,view,1047,
1767586260000,255,addtocart,1047,
1767586500000,255,view,1207,
1767586560000,652,view,1041,
1767586860000,652,addtocart,1041,
1767587100000,652,view,1061,
1767587340000,652,view,1051,
1767588000000,615,view,1060,
1767588240000,615,view,1290,
1767588240000,12,view,1003,
1767588480000,418,view,1160,
1767588660000,615,addtocart,1290,
1767588900000,615,view,1294,
1767589260000,92,view,1337,
1767589320000,615,addtocart,1294,
1767589440000,1179,view,1073,
1767589560000,615,view,1094,
1767589680000,615,addtocart,1094,
1767589860000,291,view,1021,
1767589980000,615,view,1200,
1767589980000,940,view,1061,
1767590580000,465,view,1198,
1767591240000,160,view,1115,
1767591600000,397,view,1298,
1767591720000,226,view,1082,
1767592020000,971,view,1080,
1767592200000,971,view,1328,
1767592320000,971,view,1260,
1767592320000,178,view,1269,
1767592620000,971,view,1340,
1767592800000,971,view,1298,
1767592980000,60,view,1203,
1767593280000,998,view,1134,
1767593340000,492,view,1336,
1767593760000,566,view,1041,
1767593820000,1123,view,1072,
1767593940000,1129,view,1292,
1767594000000,1129,view,1153,
1767594000000,517,view,1047,
1767594060000,1129,view,1323,
1767594120000,1129,addtocart,1323,
1767594180000,1129,view,1183,
1767594600000,606,view,1319,
1767594840000,587,view,1267,
1767595380000,368,view,1237,
1767595740000,1132,view,1203,
1767595800000,368,view,1007,
1767596100000,368,view,1066,
1767596400000,368,view,1057,
1767596700000,417,view,1122,
1767596760000,368,view,1196,
1767597120000,422,view,1069,
1767597420000,1121,view,1155,
1767597420000,482,view,1068,
1767597720000,449,view,1305,
1767598140000,984,view,1151,
1767598320000,752,view,1077,
1767598380000,752,view,1017,
1767599160000,359,view,1076,
1767599460000,1063,view,1154,
1767599460000,699,view,1160,
1767599520000,1062,view,1129,
1767599640000,1062,addtocart,1129,
1767599700000,1062,transaction,1129,100600.0
1767599700000,1062,view,1310,
1767599760000,1062,view,1210,
1767600180000,1062,view,1159,
1767601140000,589,view,1019,
1767602400000,661,view,1223,
1767602700000,494,view,1283,
1767603120000,602,view,1110,
1767603540000,602,view,1260,
1767603600000,602,addtocart,1260,
1767603720000,602,transaction,1260,100351.0
1767604860000,1071,view,1014,
1767604920000,940,view,1237,
1767605220000,1071,view,1204,
1767605640000,1071,view,1244,
1767606000000,211,view,1183,
1767606120000,391,view,1135,
1767606180000,562,view,1204,
1767606720000,733,view,1091,
1767607380000,817,view,1096,
1767608040000,842,view,1256,
1767608160000,863,view,1248,
1767608580000,609,view,1271,
1767608820000,603,view,1063,
1767608820000,609,addtocart,1271,
1767608940000,1151,view,1223,
1767609060000,609,view,1226,
1767609180000,609,view,1016,
1767609420000,1136,view,1197,
1767609480000,609,view,1256,
1767609720000,609,addtocart,1256,
1767609840000,609,transaction,1256,100355.0
1767609840000,774,view,1055,
